Hour,Visibility (10m)_sqrt,Dew point temperature(°C),Solar Radiation (MJ/m2)_log,Rainfall(mm)_log,Snowfall (cm)_log,Seasons,Holiday,Functioning Day,month,day
18,25.15949125081825,15.9,0.7371640659767196,0.0,0.0,Summer,Holiday,Yes,June,6
19,23.065125189341593,15.5,0.412109650826833,0.0,0.0,Summer,Holiday,Yes,June,6
20,29.274562336608895,16.1,0.06765864847381486,0.0,0.0,Summer,Holiday,Yes,June,6
21,32.83291031876401,16.8,0.0,0.0,0.0,Summer,Holiday,Yes,June,6
22,35.185224171518364,16.8,0.0,0.0,0.0,Summer,Holiday,Yes,June,6
23,34.698703145794944,15.9,0.0,0.0,0.0,Summer,Holiday,Yes,June,6
0,37.05401462729781,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,June,7
1,38.45776904605882,16.6,0.0,0.0,0.0,Summer,No Holiday,Yes,June,7
2,38.742741255621034,16.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,7
3,39.191835884530846,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,7
4,39.28103868280471,16.0,0.0,0.0,0.0,Summer,No Holiday,Yes,June,7
5,40.099875311526844,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,7
6,41.58124577258358,16.0,0.02955880224154443,0.0,0.0,Summer,No Holiday,Yes,June,7
7,41.15823125451335,16.0,0.14842000511827322,0.0,0.0,Summer,No Holiday,Yes,June,7
8,40.92676385936225,15.7,0.36464311358790924,0.0,0.0,Summer,No Holiday,Yes,June,7
9,40.45985664828782,15.4,0.8020015854720274,0.0,0.0,Summer,No Holiday,Yes,June,7
10,38.897300677553446,16.0,1.1118575154181303,0.0,0.0,Summer,No Holiday,Yes,June,7
11,37.389838191679836,15.6,1.3532545070416904,0.0,0.0,Summer,No Holiday,Yes,June,7
12,35.86084215408221,15.6,1.4327007339340463,0.0,0.0,Summer,No Holiday,Yes,June,7
13,34.56877203488721,14.4,1.449269160281279,0.0,0.0,Summer,No Holiday,Yes,June,7
14,36.837480912787726,14.7,1.413423028508143,0.0,0.0,Summer,No Holiday,Yes,June,7
15,37.30951621235526,14.6,1.2892326482767593,0.0,0.0,Summer,No Holiday,Yes,June,7
16,33.1058907144937,14.6,1.0818051703517284,0.0,0.0,Summer,No Holiday,Yes,June,7
17,33.49626844888845,17.0,1.0043016091968684,0.0,0.0,Summer,No Holiday,Yes,June,7
18,28.0,16.4,0.6729444732424258,0.0,0.0,Summer,No Holiday,Yes,June,7
19,24.939927826679853,15.7,0.3220834991691132,0.0,0.0,Summer,No Holiday,Yes,June,7
20,27.964262908219126,16.3,0.058268908123975824,0.0,0.0,Summer,No Holiday,Yes,June,7
21,32.54228019054596,15.5,0.0,0.0,0.0,Summer,No Holiday,Yes,June,7
22,35.185224171518364,15.4,0.0,0.0,0.0,Summer,No Holiday,Yes,June,7
23,35.08560958569767,16.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,7
0,33.57082066318904,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes,June,8
1,36.64696440361739,16.0,0.0,0.0,0.0,Summer,No Holiday,Yes,June,8
2,37.17526059088221,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes,June,8
3,33.34666400106613,15.6,0.0,0.0,0.0,Summer,No Holiday,Yes,June,8
4,30.479501308256342,15.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,8
5,28.21347195933177,15.2,0.0,0.0,0.0,Summer,No Holiday,Yes,June,8
6,27.23967694375247,14.8,0.009950330853168092,0.0,0.0,Summer,No Holiday,Yes,June,8
7,26.476404589747453,14.1,0.26236426446749106,0.0,0.0,Summer,No Holiday,Yes,June,8
8,23.515952032609693,13.8,0.43178241642553783,0.0,0.0,Summer,No Holiday,Yes,June,8
9,24.839484696748443,13.6,0.8960880245566357,0.0,0.0,Summer,No Holiday,Yes,June,8
10,18.35755975068582,14.2,0.8586616190375188,0.0,0.0,Summer,No Holiday,Yes,June,8
11,25.337718918639855,14.7,0.7080357930536961,0.0,0.0,Summer,No Holiday,Yes,June,8
12,27.910571473905726,13.8,0.9969486348916096,0.0,0.0,Summer,No Holiday,Yes,June,8
13,31.400636936215164,15.4,1.0543120297715298,0.0,0.0,Summer,No Holiday,Yes,June,8
14,29.24038303442689,15.0,1.0508216248317612,0.0,0.0,Summer,No Holiday,Yes,June,8
15,29.949958263743873,15.2,1.3532545070416904,0.0,0.0,Summer,No Holiday,Yes,June,8
16,28.30194339616981,15.0,1.208960345836975,0.0,0.0,Summer,No Holiday,Yes,June,8
17,28.124722220850465,15.2,1.000631880307906,0.0,0.0,Summer,No Holiday,Yes,June,8
18,28.600699292150182,16.1,0.6312717768418578,0.0,0.0,Summer,No Holiday,Yes,June,8
19,32.109188716004645,16.9,0.37843643572024505,0.0,0.0,Summer,No Holiday,Yes,June,8
20,33.83784863137726,17.0,0.10436001532424286,0.0,0.0,Summer,No Holiday,Yes,June,8
21,36.91882988394946,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes,June,8
22,38.09199390948182,16.5,0.0,0.0,0.0,Summer,No Holiday,Yes,June,8
23,38.61346915261564,16.2,0.0,0.0,0.0,Summer,No Holiday,Yes,June,8
0,40.13726448077895,16.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,9
1,39.774363602702685,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,9
2,40.23679907746142,16.6,0.0,0.0,0.0,Summer,No Holiday,Yes,June,9
3,39.74921382870358,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,9
4,39.08964057138413,16.0,0.0,0.0,0.0,Summer,No Holiday,Yes,June,9
5,39.16631205513228,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,June,9
6,39.50949253027682,16.2,0.04879016416943204,0.0,0.0,Summer,No Holiday,Yes,June,9
7,35.958309192730404,15.1,0.34358970439007686,0.0,0.0,Summer,No Holiday,Yes,June,9
8,30.495901363953813,14.2,0.7080357930536961,0.0,0.0,Summer,No Holiday,Yes,June,9
9,24.289915602982237,14.3,1.0331844833456545,0.0,0.0,Summer,No Holiday,Yes,June,9
10,23.643180835073778,14.2,1.2296405510745139,0.0,0.0,Summer,No Holiday,Yes,June,9
11,26.457513110645905,14.5,1.355835153635182,0.0,0.0,Summer,No Holiday,Yes,June,9
12,20.92844953645635,14.0,1.3454723665996355,0.0,0.0,Summer,No Holiday,Yes,June,9
13,23.727621035409346,14.6,1.2178757094949273,0.0,0.0,Summer,No Holiday,Yes,June,9
14,20.445048300260872,12.9,1.2612978709452054,0.0,0.0,Summer,No Holiday,Yes,June,9
15,21.330729007701542,14.5,1.085189268335969,0.0,0.0,Summer,No Holiday,Yes,June,9
16,22.956480566497994,13.7,0.6931471805599453,0.0,0.0,Summer,No Holiday,Yes,June,9
17,18.65475810617763,12.9,0.5306282510621704,0.0,0.0,Summer,No Holiday,Yes,June,9
18,1.0,13.2,0.17395330712343798,0.0,0.0,Summer,No Holiday,Yes,June,9
19,1.0,13.5,0.03922071315328133,0.0,0.0,Summer,No Holiday,Yes,June,9
20,24.474476501040833,15.9,0.0,0.3364722366212129,0.0,Summer,No Holiday,Yes,June,9
21,13.601470508735444,17.0,0.0,0.09531017980432493,0.0,Summer,No Holiday,Yes,June,9
22,1.0,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,9
23,1.0,14.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,9
0,1.0,13.6,0.0,0.0,0.0,Summer,No Holiday,Yes,June,10
1,3.872983346207417,14.2,0.0,0.4054651081081644,0.0,Summer,No Holiday,Yes,June,10
2,1.0,13.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,10
3,2.0,14.6,0.0,0.0,0.0,Summer,No Holiday,Yes,June,10
4,1.0,13.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,10
5,1.0,12.8,0.0,0.0,0.0,Summer,No Holiday,Yes,June,10
6,1.0,12.9,0.0,0.0,0.0,Summer,No Holiday,Yes,June,10
7,1.0,12.3,0.03922071315328133,0.0,0.0,Summer,No Holiday,Yes,June,10
8,1.0,12.2,0.2468600779315258,0.0,0.0,Summer,No Holiday,Yes,June,10
9,1.0,12.4,0.29266961396282004,0.0,0.0,Summer,No Holiday,Yes,June,10
10,1.0,12.6,0.5988365010887039,0.0,0.0,Summer,No Holiday,Yes,June,10
11,3.4641016151377544,12.1,0.7793248768009975,0.0,0.0,Summer,No Holiday,Yes,June,10
12,3.605551275463989,12.1,1.2383742310432684,0.0,0.0,Summer,No Holiday,Yes,June,10
13,5.744562646538029,12.4,1.1600209167967532,0.0,0.0,Summer,No Holiday,Yes,June,10
14,1.0,13.3,0.9477893989335261,0.0,0.0,Summer,No Holiday,Yes,June,10
15,1.0,13.3,0.85015092936961,0.0,0.0,Summer,No Holiday,Yes,June,10
16,1.0,13.9,0.7747271675523681,0.0,0.0,Summer,No Holiday,Yes,June,10
17,1.0,14.0,0.5988365010887039,0.0,0.0,Summer,No Holiday,Yes,June,10
18,1.0,13.9,0.3920420877760237,0.0,0.0,Summer,No Holiday,Yes,June,10
19,1.0,13.8,0.11332868530700327,0.0,0.0,Summer,No Holiday,Yes,June,10
20,1.0,13.2,0.009950330853168092,0.0,0.0,Summer,No Holiday,Yes,June,10
21,1.0,12.6,0.0,0.0,0.0,Summer,No Holiday,Yes,June,10
22,1.0,12.0,0.0,0.0,0.0,Summer,No Holiday,Yes,June,10
23,1.0,11.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,10
0,1.0,11.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,11
1,1.0,11.5,0.0,0.0,0.0,Summer,No Holiday,Yes,June,11
2,1.0,11.2,0.0,0.0,0.0,Summer,No Holiday,Yes,June,11
3,1.0,11.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,11
4,1.0,10.8,0.0,0.0,0.0,Summer,No Holiday,Yes,June,11
5,1.0,11.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,11
6,1.0,10.9,0.02955880224154443,0.0,0.0,Summer,No Holiday,Yes,June,11
7,1.0,10.8,0.3220834991691132,0.0,0.0,Summer,No Holiday,Yes,June,11
8,1.0,11.3,0.8020015854720274,0.0,0.0,Summer,No Holiday,Yes,June,11
9,10.583005244258363,10.6,1.0188473201992472,0.0,0.0,Summer,No Holiday,Yes,June,11
10,1.0,11.7,1.3001916620664788,0.0,0.0,Summer,No Holiday,Yes,June,11
11,1.0,12.7,0.928219302739429,0.0,0.0,Summer,No Holiday,Yes,June,11
12,1.0,12.7,0.5988365010887039,0.0,0.0,Summer,No Holiday,Yes,June,11
13,1.0,12.3,0.712949807856125,0.0,0.0,Summer,No Holiday,Yes,June,11
14,1.0,11.8,0.6780335427498971,0.0,0.0,Summer,No Holiday,Yes,June,11
15,9.695359714832659,14.0,0.29266961396282004,0.0,0.0,Summer,No Holiday,Yes,June,11
16,1.0,13.8,0.1310282624064042,0.0,0.0,Summer,No Holiday,Yes,June,11
17,1.0,15.4,0.10436001532424286,0.0,0.0,Summer,No Holiday,Yes,June,11
18,1.0,16.2,0.11332868530700327,0.0,0.0,Summer,No Holiday,Yes,June,11
19,18.708286933869708,16.8,0.0769610411361284,0.4054651081081644,0.0,Summer,No Holiday,Yes,June,11
20,1.0,16.3,0.03922071315328133,0.0,0.0,Summer,No Holiday,Yes,June,11
21,1.0,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes,June,11
22,1.0,14.6,0.0,0.0,0.0,Summer,No Holiday,Yes,June,11
23,39.25557285278104,17.0,0.0,1.5040773967762742,0.0,Summer,No Holiday,Yes,June,11
0,9.746794344808963,17.0,0.0,0.6931471805599453,0.0,Summer,No Holiday,Yes,June,12
1,6.557438524302,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,12
2,1.0,15.5,0.0,0.0,0.0,Summer,No Holiday,Yes,June,12
3,2.449489742783178,15.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,12
4,1.0,14.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,12
5,1.0,15.0,0.0,0.0,0.0,Summer,No Holiday,Yes,June,12
6,1.0,14.1,0.02955880224154443,0.0,0.0,Summer,No Holiday,Yes,June,12
7,15.905973720586866,13.0,0.3987761199573678,0.0,0.0,Summer,No Holiday,Yes,June,12
8,5.0,12.7,0.8285518175661483,0.0,0.0,Summer,No Holiday,Yes,June,12
9,1.7320508075688772,13.0,1.1568811967920856,0.0,0.0,Summer,No Holiday,Yes,June,12
10,1.4142135623730951,12.0,1.1878434223960523,0.0,0.0,Summer,No Holiday,Yes,June,12
11,6.48074069840786,13.0,1.269760544863939,0.0,0.0,Summer,No Holiday,Yes,June,12
12,1.0,13.2,1.1908875647772805,0.0,0.0,Summer,No Holiday,Yes,June,12
13,1.0,13.2,1.430311246536665,0.0,0.0,Summer,No Holiday,Yes,June,12
14,6.324555320336759,12.7,0.8712933659434192,0.0,0.0,Summer,No Holiday,Yes,June,12
15,4.898979485566356,12.2,0.9516578757114463,0.0,0.0,Summer,No Holiday,Yes,June,12
16,2.23606797749979,13.9,1.2383742310432684,0.0,0.0,Summer,No Holiday,Yes,June,12
17,5.0,14.1,1.0152306797290584,0.0,0.0,Summer,No Holiday,Yes,June,12
18,1.0,14.6,0.8241754429663495,0.0,0.0,Summer,No Holiday,Yes,June,12
19,2.0,14.3,0.46373401623214006,0.0,0.0,Summer,No Holiday,Yes,June,12
20,1.0,13.9,0.08617769624105241,0.0,0.0,Summer,No Holiday,Yes,June,12
21,3.872983346207417,14.9,0.0,0.0,0.0,Summer,No Holiday,Yes,June,12
22,1.0,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,12
23,3.4641016151377544,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,12
0,5.744562646538029,14.9,0.0,0.0,0.0,Summer,No Holiday,Yes,June,13
1,3.7416573867739413,14.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,13
2,3.872983346207417,13.8,0.0,0.0,0.0,Summer,No Holiday,Yes,June,13
3,7.0710678118654755,13.5,0.0,0.0,0.0,Summer,No Holiday,Yes,June,13
4,8.246211251235321,13.9,0.0,0.0,0.0,Summer,No Holiday,Yes,June,13
5,6.6332495807108,14.2,0.0,0.0,0.0,Summer,No Holiday,Yes,June,13
6,8.831760866327848,14.1,0.058268908123975824,0.0,0.0,Summer,No Holiday,Yes,June,13
7,26.90724809414742,13.5,0.35065687161316933,0.0,0.0,Summer,No Holiday,Yes,June,13
8,31.575306807693888,13.8,0.6780335427498971,0.0,0.0,Summer,No Holiday,Yes,June,13
9,31.160872901765767,14.1,1.0296194171811581,0.0,0.0,Summer,No Holiday,Yes,June,13
10,29.257477676655586,14.0,0.7419373447293773,0.0,0.0,Summer,No Holiday,Yes,June,13
11,25.84569596664017,13.6,1.0885619528146082,0.0,0.0,Summer,No Holiday,Yes,June,13
12,30.116440692751194,15.1,1.007957920399979,0.0,0.0,Summer,No Holiday,Yes,June,13
13,21.142374511865974,14.3,0.9932517730102834,0.0,0.0,Summer,No Holiday,Yes,June,13
14,29.698484809834994,15.3,1.3737155789130306,0.0,0.0,Summer,No Holiday,Yes,June,13
15,31.240998703626616,14.3,0.3852624007906449,0.0,0.0,Summer,No Holiday,Yes,June,13
16,29.13760456866693,14.5,0.506817602368452,0.0,0.0,Summer,No Holiday,Yes,June,13
17,32.89376840679705,16.4,0.6259384308664954,0.0,0.0,Summer,No Holiday,Yes,June,13
18,27.49545416973504,15.9,0.4054651081081644,0.0,0.0,Summer,No Holiday,Yes,June,13
19,23.600847442411894,15.6,0.371563556432483,0.0,0.0,Summer,No Holiday,Yes,June,13
20,19.748417658131498,15.2,0.08617769624105241,0.0,0.0,Summer,No Holiday,Yes,June,13
21,22.715633383201094,15.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,13
22,23.727621035409346,14.9,0.0,0.0,0.0,Summer,No Holiday,Yes,June,13
23,13.19090595827292,13.9,0.0,0.0,0.0,Summer,No Holiday,Yes,June,13
0,30.24896692450835,15.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,14
1,33.0,15.5,0.0,0.0,0.0,Summer,No Holiday,Yes,June,14
2,34.23448553724738,15.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,14
3,35.2845575287547,15.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,14
4,36.38681079732051,15.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,14
5,38.50973902793941,17.5,0.0,0.0,0.0,Summer,No Holiday,Yes,June,14
6,42.68489194082609,18.6,0.0,0.9162907318741551,0.0,Summer,No Holiday,Yes,June,14
7,41.58124577258358,18.9,0.0,2.6741486494265287,0.0,Summer,No Holiday,Yes,June,14
8,38.84584919911006,18.4,0.058268908123975824,2.5257286443082556,0.0,Summer,No Holiday,Yes,June,14
9,41.569219381653056,18.4,0.1570037488096647,0.9162907318741551,0.0,Summer,No Holiday,Yes,June,14
10,38.781438859330635,18.7,0.47623417899637155,0.6931471805599453,0.0,Summer,No Holiday,Yes,June,14
11,35.08560958569767,16.7,0.8109302162163288,0.0,0.0,Summer,No Holiday,Yes,June,14
12,33.54101966249684,16.5,0.7275486072772779,0.0,0.0,Summer,No Holiday,Yes,June,14
13,32.72613634390714,16.3,0.9360933591703348,0.0,0.0,Summer,No Holiday,Yes,June,14
14,26.814175355583846,16.0,1.0681530811834012,0.0,0.0,Summer,No Holiday,Yes,June,14
15,18.35755975068582,15.5,0.9321640810304452,0.0,0.0,Summer,No Holiday,Yes,June,14
16,16.673332000533065,15.6,0.8197798314933114,0.0,0.0,Summer,No Holiday,Yes,June,14
17,11.61895003862225,15.5,0.371563556432483,0.0,0.0,Summer,No Holiday,Yes,June,14
18,8.12403840463596,16.0,0.23111172096338664,0.0,0.0,Summer,No Holiday,Yes,June,14
19,6.708203932499369,16.1,0.17395330712343798,0.0,0.0,Summer,No Holiday,Yes,June,14
20,20.174241001832016,17.7,0.009950330853168092,0.0,0.0,Summer,No Holiday,Yes,June,14
21,14.66287829861518,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes,June,14
22,7.0,16.5,0.0,0.0,0.0,Summer,No Holiday,Yes,June,14
23,1.0,15.4,0.0,0.0,0.0,Summer,No Holiday,Yes,June,14
0,1.0,15.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,15
1,1.0,13.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,15
2,1.0,13.7,0.0,0.09531017980432493,0.0,Summer,No Holiday,Yes,June,15
3,39.774363602702685,17.6,0.0,1.8562979903656263,0.0,Summer,No Holiday,Yes,June,15
4,37.067505985701274,16.8,0.0,2.4423470353692043,0.0,Summer,No Holiday,Yes,June,15
5,13.45362404707371,15.0,0.0,0.4054651081081644,0.0,Summer,No Holiday,Yes,June,15
6,1.0,14.2,0.06765864847381486,0.0,0.0,Summer,No Holiday,Yes,June,15
7,1.0,13.6,0.44468582126144574,0.0,0.0,Summer,No Holiday,Yes,June,15
8,3.0,13.3,0.47623417899637155,0.0,0.0,Summer,No Holiday,Yes,June,15
9,1.0,13.3,0.6575200029167942,0.0,0.0,Summer,No Holiday,Yes,June,15
10,3.4641016151377544,12.8,1.0681530811834012,0.0,0.0,Summer,No Holiday,Yes,June,15
11,9.1104335791443,13.9,1.1755733298042381,0.0,0.0,Summer,No Holiday,Yes,June,15
12,1.0,13.2,1.4036429994545037,0.0,0.0,Summer,No Holiday,Yes,June,15
13,8.12403840463596,13.4,1.4861396960896067,0.0,0.0,Summer,No Holiday,Yes,June,15
14,7.54983443527075,12.8,1.4422019930581866,0.0,0.0,Summer,No Holiday,Yes,June,15
15,2.449489742783178,11.9,1.2296405510745139,0.0,0.0,Summer,No Holiday,Yes,June,15
16,1.0,13.5,1.0681530811834012,0.0,0.0,Summer,No Holiday,Yes,June,15
17,1.0,13.2,0.8153648132841944,0.0,0.0,Summer,No Holiday,Yes,June,15
18,1.0,12.7,0.8586616190375188,0.0,0.0,Summer,No Holiday,Yes,June,15
19,1.0,12.5,0.46373401623214006,0.0,0.0,Summer,No Holiday,Yes,June,15
20,1.0,11.9,0.058268908123975824,0.0,0.0,Summer,No Holiday,Yes,June,15
21,1.0,11.6,0.0,0.0,0.0,Summer,No Holiday,Yes,June,15
22,1.0,10.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,15
23,1.0,10.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,15
0,1.0,10.2,0.0,0.0,0.0,Summer,No Holiday,Yes,June,16
1,1.0,10.2,0.0,0.0,0.0,Summer,No Holiday,Yes,June,16
2,1.0,10.0,0.0,0.0,0.0,Summer,No Holiday,Yes,June,16
3,1.0,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,16
4,1.0,9.8,0.0,0.0,0.0,Summer,No Holiday,Yes,June,16
5,1.0,9.9,0.0,0.0,0.0,Summer,No Holiday,Yes,June,16
6,1.0,9.9,0.04879016416943204,0.0,0.0,Summer,No Holiday,Yes,June,16
7,2.8284271247461903,9.1,0.3852624007906449,0.0,0.0,Summer,No Holiday,Yes,June,16
8,6.708203932499369,9.9,0.7178397931503168,0.0,0.0,Summer,No Holiday,Yes,June,16
9,1.0,10.7,1.0577902941478545,0.0,0.0,Summer,No Holiday,Yes,June,16
10,8.602325267042627,9.6,1.2412685890696329,0.0,0.0,Summer,No Holiday,Yes,June,16
11,6.855654600401044,11.1,1.3762440252663892,0.0,0.0,Summer,No Holiday,Yes,June,16
12,7.615773105863909,11.3,1.451613827240533,0.0,0.0,Summer,No Holiday,Yes,June,16
13,8.06225774829855,10.3,1.4724720573609429,0.0,0.0,Summer,No Holiday,Yes,June,16
14,14.89966442575134,12.3,1.449269160281279,0.0,0.0,Summer,No Holiday,Yes,June,16
15,12.24744871391589,13.3,1.358409157630355,0.0,0.0,Summer,No Holiday,Yes,June,16
16,12.206555615733702,13.7,1.275362800412609,0.0,0.0,Summer,No Holiday,Yes,June,16
17,13.96424004376894,14.6,1.0750024230289759,0.0,0.0,Summer,No Holiday,Yes,June,16
18,12.96148139681572,15.2,0.8020015854720274,0.0,0.0,Summer,No Holiday,Yes,June,16
19,2.6457513110645907,15.2,0.45107561936021656,0.0,0.0,Summer,No Holiday,Yes,June,16
20,15.0996688705415,16.6,0.09531017980432493,0.0,0.0,Summer,No Holiday,Yes,June,16
21,17.146428199482248,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,June,16
22,18.57417562100671,16.8,0.0,0.0,0.0,Summer,No Holiday,Yes,June,16
23,28.653097563788805,17.0,0.0,0.0,0.0,Summer,No Holiday,Yes,June,16
0,31.400636936215164,17.0,0.0,0.0,0.0,Summer,No Holiday,Yes,June,17
1,32.69556544854363,17.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,17
2,31.73326330524486,16.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,17
3,35.4964786985977,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,17
4,38.34057902536163,16.2,0.0,0.0,0.0,Summer,No Holiday,Yes,June,17
5,37.86819245752297,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,June,17
6,37.749172176353746,15.9,0.04879016416943204,0.0,0.0,Summer,No Holiday,Yes,June,17
7,33.421549934136806,15.0,0.35065687161316933,0.0,0.0,Summer,No Holiday,Yes,June,17
8,35.14256678161116,15.4,0.6418538861723947,0.0,0.0,Summer,No Holiday,Yes,June,17
9,37.36308338453881,15.8,0.6780335427498971,0.0,0.0,Summer,No Holiday,Yes,June,17
10,38.535697735995385,16.2,0.6043159668533296,0.0,0.0,Summer,No Holiday,Yes,June,17
11,38.44476557348217,16.1,0.6575200029167942,0.0,0.0,Summer,No Holiday,Yes,June,17
12,38.353617821530214,15.4,0.9439058989071285,0.0,0.0,Summer,No Holiday,Yes,June,17
13,36.90528417449187,15.0,1.0331844833456545,0.0,0.0,Summer,No Holiday,Yes,June,17
14,35.22782990761707,13.5,1.1019400787607843,0.0,0.0,Summer,No Holiday,Yes,June,17
15,37.456641600656084,16.2,1.2237754316221157,0.0,0.0,Summer,No Holiday,Yes,June,17
16,34.52535300326414,15.6,0.8197798314933114,0.0,0.0,Summer,No Holiday,Yes,June,17
17,33.704599092705436,16.7,0.506817602368452,0.0,0.0,Summer,No Holiday,Yes,June,17
18,26.019223662515376,16.4,0.43178241642553783,0.0,0.0,Summer,No Holiday,Yes,June,17
19,27.85677655436824,16.4,0.32930374714260047,0.0,0.0,Summer,No Holiday,Yes,June,17
20,30.675723300355934,16.6,0.02955880224154443,0.0,0.0,Summer,No Holiday,Yes,June,17
21,30.528675044947494,16.0,0.0,0.0,0.0,Summer,No Holiday,Yes,June,17
22,30.740852297878796,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,June,17
23,32.87856444554719,16.8,0.0,0.0,0.0,Summer,No Holiday,Yes,June,17
0,32.218007387174026,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,June,18
1,31.796226191169293,16.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,18
2,32.87856444554719,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,18
3,33.704599092705436,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,18
4,33.421549934136806,16.2,0.0,0.0,0.0,Summer,No Holiday,Yes,June,18
5,34.307433596816885,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,June,18
6,35.34119409414458,16.0,0.04879016416943204,0.0,0.0,Summer,No Holiday,Yes,June,18
7,34.85685011586675,16.2,0.26236426446749106,0.0,0.0,Summer,No Holiday,Yes,June,18
8,35.24202037341219,15.7,0.7178397931503168,0.0,0.0,Summer,No Holiday,Yes,June,18
9,37.21558813185679,16.1,1.0296194171811581,0.0,0.0,Summer,No Holiday,Yes,June,18
10,38.03945320322047,15.7,1.144222799920162,0.0,0.0,Summer,No Holiday,Yes,June,18
11,33.98529093593286,14.3,1.3454723665996355,0.0,0.0,Summer,No Holiday,Yes,June,18
12,36.76955262170047,15.3,1.366091653802371,0.0,0.0,Summer,No Holiday,Yes,June,18
13,36.22154055254967,15.1,1.410986973710262,0.0,0.0,Summer,No Holiday,Yes,June,18
14,24.879710609249457,13.1,1.2892326482767593,0.0,0.0,Summer,No Holiday,Yes,June,18
15,20.273134932713294,12.8,1.3532545070416904,0.0,0.0,Summer,No Holiday,Yes,June,18
16,13.076696830622021,12.8,1.2556160374777743,0.0,0.0,Summer,No Holiday,Yes,June,18
17,14.66287829861518,12.8,1.0784095813505903,0.0,0.0,Summer,No Holiday,Yes,June,18
18,10.04987562112089,12.1,0.8197798314933114,0.0,0.0,Summer,No Holiday,Yes,June,18
19,1.0,12.4,0.4885800148186709,0.0,0.0,Summer,No Holiday,Yes,June,18
20,1.0,12.1,0.11332868530700327,0.0,0.0,Summer,No Holiday,Yes,June,18
21,1.0,12.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,18
22,8.602325267042627,13.6,0.0,0.0,0.0,Summer,No Holiday,Yes,June,18
23,10.44030650891055,13.8,0.0,0.0,0.0,Summer,No Holiday,Yes,June,18
0,16.15549442140351,14.1,0.0,0.0,0.0,Summer,No Holiday,Yes,June,19
1,21.748563170931547,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,June,19
2,24.228082879171435,14.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,19
3,28.6705423736629,14.0,0.0,0.0,0.0,Summer,No Holiday,Yes,June,19
4,33.95585369269929,14.7,0.0,0.0,0.0,Summer,No Holiday,Yes,June,19
5,34.20526275297414,15.2,0.0,0.0,0.0,Summer,No Holiday,Yes,June,19
6,31.016124838541646,14.5,0.0769610411361284,0.0,0.0,Summer,No Holiday,Yes,June,19
7,34.07345007480164,14.6,0.27763173659827955,0.0,0.0,Summer,No Holiday,Yes,June,19
